,Champion,Role,Patch,Win,Summoner1,Summoner2,Turrets_Killed,Total_Minions_Killed,Total_Jungle_Monsters_Killed,Total_Damage_DealtToChampions,Item0,Item1,Item2,Item3,Item4,Item5,Item6,KDA,Kill_Participation,Damage_Share,Turret_Plates_Taken,Gold_Per_Minute,Damage_Per_Minute,Vision_Score_Per_Minute,Lane_Minions_Before_10_Minutes,Jungle_CS_Before_10_Minutes,Sol_Kills,Barons_Killed,Dragons_Killed,Void_Grubs_Killed,Rift_Heralds_Killed,Defense_Rune,Flex_Rune,Offense_Rune,Primary_Tree,Primary_Keystone,Primary_Choice1,Primary_Choice2,Primary_Choice3,Secondary_Tree,Secondary_Choice1,Secondary_Choice2
0,Zed,JUNGLE,13.14,False,11,4,0,34,136,11872,6692,3074,3158,3071,0,0,3340,1.6,0.4444444444444444,0.20715184943453352,0,423.86721900851165,439.5396917793611,1.3049487171997893,0,68.00000008940697,1,0,1,,1,5002,5008,5005,8300,8369,8304,8321,8347,8100,8143,8138
0,Zed,MIDDLE,13.14,False,14,12,4,225,18,35783,3074,6692,6694,3133,3158,3071,3340,1.8,0.5142857142857142,0.27775298967725254,1,486.901936463483,1007.5762503618396,0.6982983119120141,61,0.0,2,0,3,,0,5002,5008,5008,8300,8369,8304,8321,8347,8200,8210,8237
0,Zed,JUNGLE,13.14,False,11,4,0,14,69,2576,1103,3074,3158,0,0,0,3340,1.0,0.2,0.10371481927277093,0,313.46665863490426,160.26678216661037,1.1533673800972941,9,60.000000059604645,0,0,0,,0,5002,5008,5005,8300,8369,8304,8321,8347,8100,8138,8106
0,Darius,JUNGLE,13.14,True,11,6,1,32,145,7710,6631,3065,4401,1036,3111,1033,3340,5.5,0.3793103448275862,0.09327653871732715,3,430.2979762795291,271.4389855530163,1.2997994717983843,7,71.75000011920929,0,1,2,,2,5002,5008,5005,8000,8010,9111,9105,8299,8200,8275,8234
0,Zed,JUNGLE,13.14,True,11,4,0,70,172,29100,6693,3074,3047,6691,6694,3067,3340,6.666666666666667,0.6060606060606061,0.283509342562575,0,494.4985849152024,805.6191173347754,1.0734356949221522,3,52.000000059604645,5,1,1,,1,5002,5008,5005,8300,8369,8304,8321,8347,8100,8106,8138
0,Pantheon,MIDDLE,13.11,False,14,4,1,154,4,21359,1037,6692,3071,1031,3047,3133,3340,1.4,0.42424242424242425,0.20650258893058854,1,378.9127453385157,748.2571910611148,0.5854083710949187,49,0.0,2,0,2,,0,5003,5008,5008,8000,8010,9111,9105,8299,8100,8143,8138
0,Zed,TOP,13.11,True,12,4,4,337,47,116636,3074,6691,3026,3161,6694,3071,3340,6.8,0.723404255319149,0.45124321899780806,5,662.1548855629413,2680.361065983213,0.9466518720459467,83,0.0,9,0,2,,0,5002,5008,5008,8000,8010,8009,9105,8014,8100,8139,8106
0,Darius,TOP,13.11,True,6,4,4,241,8,48536,4401,3078,3047,3123,6333,3053,3340,2.111111111111111,0.4318181818181818,0.3067323203367559,0,465.5356524205572,1300.3966593890564,0.6871169818097655,54,0.0,4,1,4,,0,5003,5008,5005,8000,8010,9111,9105,8299,8400,8242,8444
0,Zed,JUNGLE,13.11,False,11,4,0,37,169,35142,3074,6692,3158,3071,6694,0,3364,2.0,0.3888888888888889,0.20462078441320689,3,442.7919172010509,1005.7970710436565,0.6814387049978514,6,56.00000011920929,2,0,1,,1,5002,5008,5005,8000,8010,8009,9105,8014,8100,8143,8138
0,Zed,JUNGLE,13.11,True,11,4,1,80,154,45785,3074,6692,6694,3111,3071,3156,3364,14.5,0.7073170731707317,0.4020923649560456,3,721.3099459399922,1633.7513035544098,0.8415524930916729,2,73.20000007748604,7,0,1,,2,5002,5008,5005,8300,8369,8304,8321,8347,8000,8009,9105
0,Zed,JUNGLE,13.10,True,11,4,0,73,176,38640,3074,6692,6694,3047,3071,1038,3364,3.7142857142857144,0.5306122448979592,0.24647821719412666,0,506.2025639371422,986.7207837875269,0.7071988882431308,1,64.00000008940697,2,0,3,,0,5002,5008,5005,8000,8010,8009,9105,8014,8100,8143,8138
0,Zed,JUNGLE,13.10,True,11,4,0,37,163,14975,3074,6692,3047,6694,1028,0,3364,10.0,0.45454545454545453,0.1803345066708212,1,440.1576188018245,511.65564232370315,1.091721538889421,1,72.00000008940697,1,0,2,,2,5002,5008,5005,8000,8010,8009,9105,8014,8100,8143,8138
0,Zed,JUNGLE,13.10,True,11,4,2,42,197,28891,6692,3074,3111,3071,6694,3067,3340,23.0,0.575,0.2579629129253386,3,560.2120891405533,933.9812086624897,1.0744812026541473,0,72.00000011920929,2,0,3,,2,5002,5008,5005,8000,8010,8009,9105,8014,8100,8143,8138
0,Zed,MIDDLE,13.10,False,14,4,1,244,8,37764,6692,6694,3111,3074,3071,0,3340,3.4,0.68,0.36572077986265367,1,490.84539521374495,1223.790659909312,0.7985789809177585,50,0.4000000059604645,10,0,1,,0,5003,5008,5008,8000,8010,8009,9105,8014,8100,8139,8106
0,Zed,MIDDLE,13.10,True,14,4,1,153,0,11166,6692,3074,3111,1036,0,0,3340,3.5,0.28,0.1871759663241157,2,407.8667510039443,486.1174886166591,0.8432319459100128,61,0.0,3,1,1,,2,5003,5008,5008,8000,8010,8009,9105,8014,8100,8139,8106
0,Zed,MIDDLE,13.10,False,14,4,1,236,12,31773,6692,6694,3158,3074,3071,3133,3340,4.0,0.5128205128205128,0.2984303807755129,2,484.2154060148521,980.8682687180104,0.39918490115233746,71,0.0,5,0,3,,2,5003,5008,5008,8000,8010,8009,9105,8014,8100,8139,8106
0,Zed,JUNGLE,13.10,True,11,4,2,75,198,73141,3026,6692,3074,3071,6694,3161,3340,12.0,0.8,0.4956379521637797,4,669.0416126160907,2055.8886789382777,1.1352898447957258,3,66.80000007152557,10,0,3,,2,5002,5008,5005,8000,8010,8009,9105,8014,8100,8143,8138
0,Zed,JUNGLE,13.10,True,11,4,1,79,193,39684,3074,6692,3111,6694,3161,3071,3340,2.857142857142857,0.4444444444444444,0.18788210054287327,1,472.4186798044654,909.1348652039351,1.1694588121267147,1,63.6000000834465,3,0,4,,1,5002,5008,5005,8300,8369,8304,8321,8347,8100,8143,8138
0,JarvanIV,JUNGLE,13.10,True,11,4,0,19,132,21711,3111,6692,3156,3071,3133,1031,3340,7.666666666666667,0.71875,0.23067637803792707,0,445.32807356789596,775.5444345723772,0.939105852301982,9,48.00000008940697,3,0,3,,0,5002,5008,5005,8000,8010,9111,9104,8014,8300,8304,8347
0,Zed,JUNGLE,13.10,False,11,4,2,83,137,23165,3142,6693,3047,3071,6694,6333,3364,4.0,0.43478260869565216,0.17085790617579502,0,548.1043787122151,688.481396520218,1.3161272142943177,0,68.00000005960464,2,0,2,,2,5002,5008,5005,8000,8010,8009,9105,8014,8200,8275,8210
0,Zed,JUNGLE,13.10,False,11,4,0,18,153,29935,3142,6693,3158,3074,3156,3133,3364,3.2857142857142856,0.5609756097560976,0.2905149026320243,0,467.3573460923892,853.9776614894324,0.7068102655770796,1,64.00000008940697,2,1,1,,0,5002,5008,5005,8300,8369,8304,8321,8347,8000,8009,8014
0,Zed,MIDDLE,13.9,True,14,4,2,210,14,40552,6692,3158,3074,3071,6694,1036,3340,4.6,0.45098039215686275,0.30826064247541896,4,516.4020609405272,1288.2540602314386,0.9856953034273377,66,0.0,5,0,4,,0,5002,5008,5008,8100,8112,8139,8138,8106,8200,8210,8237
0,MasterYi,JUNGLE,13.9,True,11,4,0,34,146,30951,3153,6672,3047,3124,3091,6333,3340,13.0,0.7647058823529411,0.3626609034700069,0,585.8282519990895,930.9034117252241,1.1525723356149606,5,48.30000004172325,6,2,4,,1,5002,5008,5005,8000,8008,9111,9104,8014,8100,8143,8138
0,JarvanIV,JUNGLE,13.9,True,11,4,3,45,153,47872,3071,6692,3047,6333,6676,3026,3340,44.0,0.8979591836734694,0.4137619599218748,1,656.5946071888764,1436.3527044408572,1.537667289506091,4,47.750000059604645,6,0,4,,1,5002,5008,5005,8000,8010,9111,9104,8014,8300,8304,8347
0,Zed,JUNGLE,13.9,False,11,4,2,31,112,16313,6693,3071,3074,3158,0,0,3340,3.2,0.7272727272727273,0.2930788918510978,0,536.6891937128321,677.216401971407,1.2480053968445863,7,52.000000059604645,2,0,0,,1,5002,5008,5005,8300,8369,8304,8321,8347,8000,8009,8014
0,Zed,JUNGLE,13.9,False,11,4,0,104,175,103817,6692,3071,6676,3074,3036,6675,3340,11.0,0.7719298245614035,0.49352952693938895,1,630.772487340814,2681.3620466803172,0.8684147488814048,6,52.000000059604645,3,0,4,,1,5002,5008,5005,8000,8010,8009,9105,8299,8200,8275,8210
0,Jax,TOP,13.9,True,12,4,6,218,16,38939,3047,6632,3153,3161,3110,6333,3340,2.3333333333333335,0.5,0.3452691071570872,5,576.3708478284265,1183.1267983688178,0.6489018131479218,65,0.0,19,2,3,,1,5002,5008,5005,8000,8008,9111,9104,8299,8300,8345,8304
0,JarvanIV,JUNGLE,13.9,False,11,4,0,2,64,10298,6630,3067,0,3133,3111,0,3340,1.375,0.5238095238095238,0.18932357789535406,0,354.3855611132024,477.05742608476345,0.8639438307215972,0,42.40000003576279,2,0,0,,0,5002,5008,5005,8000,8010,9111,9104,8014,8300,8304,8347
0,Darius,BOTTOM,13.9,True,12,6,5,101,8,43038,3078,3111,3044,6333,1037,0,3340,18.0,0.7058823529411765,0.6200082363822611,5,1075.5998963831682,3271.6000229347687,0.09664973825678157,90,8.0,24,0,1,,1,5002,5008,5005,8000,8010,8009,9105,8299,8400,8446,8444
0,Darius,TOP,13.8,True,6,4,7,179,22,32468,6631,3047,1055,3742,3053,1036,3340,20.0,0.5405405405405406,0.3703135195130187,4,530.0541787734704,1259.1362148497194,0.9902680268141769,81,0.0,7,0,3,,1,5002,5008,5005,8000,8010,9111,9104,8299,8400,8473,8242
0,Sett,TOP,13.8,True,14,4,1,164,2,13614,6631,3153,1028,3047,3076,0,3340,0.8888888888888888,0.21621621621621623,0.12611118292757834,4,382.36217314102515,454.8437573101785,0.48603058536572424,67,0.0,2,0,3,,1,5002,5008,5005,8000,8010,9111,9104,8299,8400,8473,8242
0,Pyke,UTILITY,13.8,True,14,4,2,57,12,29990,6693,3142,3857,3117,3814,3074,3364,10.75,0.7543859649122807,0.29673064000415666,1,590.1414003149015,1082.957469258476,1.8297403198952757,17,0.0,7,0,3,,0,5002,5008,5005,8100,9923,8143,8138,8135,8400,8473,8242
0,Garen,TOP,13.8,False,14,4,1,150,8,10319,6631,3006,3742,1036,1054,0,3340,3.0,0.75,0.3768718955341476,3,423.10905380897344,468.0337103592592,0.760376073448708,72,0.0,4,0,0,,0,5002,5008,5005,8000,8010,9111,9105,8299,8400,8473,8242
0,Zed,TOP,13.8,True,12,4,5,252,65,74474,6693,6675,3074,3071,3036,6676,3364,7.0,0.6363636363636364,0.35662387026666714,1,580.5299262096418,1810.1208792866764,0.8093682502931377,64,0.0,7,1,3,,1,5003,5008,5008,8100,8112,8139,8138,8106,8200,8210,8237
0,Zed,MIDDLE,13.8,False,14,4,2,245,23,38620,6692,3158,3074,3071,6694,1031,3340,2.142857142857143,0.6,0.44637859438792965,1,470.0972393105216,1182.0643136834776,1.0685510053831586,79,0.0,6,0,0,,0,5002,5008,5008,8100,8112,8139,8138,8106,8200,8210,8237
0,Zed,JUNGLE,13.8,True,11,4,2,25,163,29469,6693,3158,3074,6676,3508,6675,3340,13.0,0.5777777777777777,0.3242954065408882,0,729.8043512584657,1164.2445939905895,1.1750119972619004,1,68.00000005960464,14,0,3,,2,5002,5008,5005,8300,8369,8304,8321,8347,8100,8138,8143
0,Zed,JUNGLE,13.8,True,11,4,0,4,93,4105,6693,0,3158,0,0,0,3340,3.0,0.2,0.14004851643669644,2,412.82418489443074,260.5743333230609,0.9876211793486972,1,72.00000005960464,1,0,1,,1,5002,5008,5005,8300,8369,8304,8321,8347,8100,8138,8143
0,Darius,TOP,13.7,False,6,4,1,129,0,12458,6631,3047,3742,1029,1054,2055,3340,0.8333333333333334,0.3333333333333333,0.26927460924591734,2,380.55938359990546,557.960480585954,0.49660434879514226,51,0.0,4,0,1,,1,5002,5008,5005,8000,8010,9111,9105,8299,8400,8473,8242
0,Darius,TOP,13.7,False,6,4,3,243,0,21406,6631,4401,3742,3047,6333,3044,3340,1.8333333333333333,0.55,0.24541327363938537,3,472.9574111314779,597.4430837101252,0.7132351694923478,68,0.0,4,0,1,,0,5002,5008,5005,8000,8010,9111,9105,8299,8400,8242,8473
0,Darius,TOP,13.7,True,6,4,4,244,0,15835,4401,3111,6632,3071,3053,3133,3340,1.4285714285714286,0.30303030303030304,0.1430483103298615,0,393.718695705155,385.36815594068156,0.9170268717108374,69,0.0,0,1,4,,2,5003,5008,5005,8000,8010,9111,9104,8299,8400,8444,8242
